Planchers bois;Planchers Sylvain Fisette inc.;Sylvain Fisette;450-759-2108;450-755-2475;;1107B, Route 158;St-Thomas;Québec;J0K 3L0;;;;
Architecture;Planidec;Éric Turcotte;450-835-5076;;450-835-5076;113, Beausoleil;St-Gabriel;Québec;J0K 2N0;planidec@sympatico.ca;;;
Plastiques (produits divers);Plastique Alto inc.;;514-738-4254;;514-738-8525;7600 Route Transcanadienne;Ville St-Laurent;Québec;H4T 1A5;;www.plastiquealto.com/index.htm;;
Plomberie;Plomberie Aquada inc.;Stéphane David;450-588-0286;;450-713-1188;95, rue Prud'Homme;L'Épiphanie;Québec;J5X 3E6;;;8345-9107-09;
Plomberie;Plomberie aux consommateurs;;450-752-1954;;;709, Visitation;St-Charles Borromée;Québec;J6E 7Y8;;;;
Plomberie;Plomberie C.R.T Therrien inc.;;819-376-3773;;819-376-7279;1969, rue Saint-Phillipe;Trois-Rivière;Québec;G9A 4V4;;;;École Joliette
Plomberie;Plomberie Conforme Inc.;Éric Seneville;450-588-0810;;450-588-6308;365, rang Rivière Nord;St-Roch-de-l'Achigan;Québec;J0K 3H0;plomberieconforme@videotron.ca ;;8313-9246-10;
Plomberie;Plomberie Conforme inc. ;Eric Senneville;450-588-0810;;450-588-6308;365 rang Rivière Nord;St-Roch de l'Achigan;Québec;J0K 3H0;plomberieconforme@videotron.ca;;;
Plomberie;Plomberie Éric Lévesque inc.;Alexandre Gravel;450-755-4440;;450-755-3645;1371, rue Ernest-Harnois;Joliette;Québec;J6E 0L7;Alexandreplombel@videotron.ca;;;
Plomberie;Plomberie et Chauffage Alain Daigle inc.;Alain Daigle;450-657-1499;;450-657-7822;310 rue Charles-Marchand;LeGardeur;Québec;J5Z 4P1;a.gauthier@alaindaigle.net ;;;commercial
Plomberie;Plomberie JP Lajoie Services Pro-Max;Patrick ou Jean-Pierre Lajoie;450-757-2929;;;283, St-Barthélémy N ;Joliette;Québec;J6E 5N5;plomberiepromax@hotmail.com;;8108-7488-08;
Plomberie;Plomberie Lamco (1994) inc.;;819-264-5623;;;821, rue Notre-Dame;St-Barnabé Nord;Québec;G0X 2K0;;;8003-5934-00;
Plomberie;Plomberie Leclerc inc.;;450-473-8704;;450-473-2327;151, rue Normand;Saint-Eustache;Québec;J7P 3R7;;;;École Joliette
Plomberie;Plomberie Michel Paquette (9105-4262 Qc inc.);;450-438-8334;;450-438-9763;2190 B, Côte St-André;Ste-Sophie;Québec;J5J 2S5;info@plomberiepaquette.com;www.plomberiepaquette.com;8271-6515-08;
Plomberie;Plomberie MSM inc.;Jean-Claude Drapeau;450-585-8690;;450-585-2664;568, rue des Muscaris;Repentigny;Québec;J5Y 0B1;soumission@plomberiemsm.com;;8110-4762-09;
Plomberie;Plomberie Pierre Corbeil inc.;Pierre Corbeil;450-835-2146;;450-835-9010;951, 1er ave Terre de luxe;Saint-Gabriel;Québec;J0K 2N0;plomberie_corbeil@hotmail.com;;1851-9520-49;
Plomberie;Plomberie Pierre Varin inc. ;Pierre Varin;450-839-2478;;450-839-6644;;;Québec;;;;;
Plomberie;Plomberie Premium;M. Legault;514-515-6794;;;;Repentigny;Québec;;plegault@plomberiepremium.com;;;École Saint-Louis
Plomberie;PLomberie Robert Larivière;Robert Larivière;450-759-0267;;450-755-7628;82 Chemin du Golf Est;St-Charles-Borromée;Québec;J6E 2B4;;;;
Plomberie;Plomberie SPEC 360 inc.;Patrice Dyotte cell. 803-3741;450-756-8647;Arbour 803-3787;450-756-0304;102, rue des Entreprises;Notre-Dame-des-Prairies;Québec;J6E 7Y8;p.dyotte@plomberiespec360.ca
e.marcil@plomberiespec360.ca;;8318-7740-33;Sous-traitant habituel pour tous les job
Plomberie;Plomberie Sylvain Granger;Sylvain Granger;450-754-2547;450-753-4998;;933, Des Prés;Ste-Marie Salomé;Québec;J0K 2Z0;;;;
Joints ;Poirier et Frères RMG inc.;;450-756-1963;;450-760-3610;;;Québec;;;;;
Peinture;Poirier et Frères RMG inc.;;450-756-1963;;450-760-3610;;;Québec;;;;;
Asphalte;Poitras Asphalte et du Nord inc.;;450-589-2701;;;C.P. 314;St-Sulpice;Québec;J5W 4L9;;;;
Pompage de béton;Pompage Christian Gagnon;Christian Gagnon;450-886-5904;450-898-8501;450-886-1763;1631, rte Louis-Cyr;St-Jean de Matha;Québec;J0K 2S0;;;;
Pompage de béton;Pompage Méga;;1-800-668-6342;;450-922-6239;2205, Bombardier, local 103;Ste-Julie;Québec;J3E 2J9;;;;
Pompage de béton;Pompe Lavaltrie;;450-586-4256;;;170, St-Laurent;Lavaltrie;Québec;J5T 2X4;;;;
Portes de garage;Porte de garage Lapierre;Ginette;450-759-7825;;450-759-1627;2229, route 131;Lourdes-de-Joliette;Québec;J0K 1K0;gpoirier@porteslapierre.com;;8273-6539-16;
Portes et fenêtres;Portes & Fenêtres Verdun Ltée;Jean-Claude Lemieux ;450-416-3922;;450-416-3474;1650, chemin Gascon;Terrebonne;Québec;J6X 3A3;;;;
Portes de garage;Portes de garage Technic;Daniel Lalancette;450-474-6647;514-235-0910 / 514-217-4102;450-474-7541;1821 Chemin Beaudoin;L'Assomption;Québec;J5W 4S4;;;;
Portes et fenêtres;Portes et châssis J.C. Coulombe inc. ;Jean-Claude Coulombe;450-753-3218;;450-753-3218;930, Monique;St-Thomas ;Québec;J0K 3L0;;;;
Portes et fenêtres;Portes et fenêtres A D G Ltée;Christian Proulx, estimateur;450-477-3636;;450-477-3098;3340  rue Jacob-Jordan;Terrebonne;Québec;J6X 4J6;;;;
Portes et fenêtres;Portes et fenêtres A.D.G;;450-477-3636;;450-477-3098;3340 rue Jacob-Jordan;Terrebonne;Québec;J6x 4J4;adg@pfadg.ca;;;
Ébénisterie;Prémoulés Sagui (Les);;450-755-2920;;450-755-2927;1130, Raoul-Charrette;Joliette;Québec;J6E 8S6;sagui@megacom.net;;;
Pieux;Prétech;Etienne Desmeules;800-387-8761;;514-861-9727;4800 St-Ambroise # 108;Montréal;Québec;H4L 3N8;;;;
Paysagement;Préville en Duo;Marie-Andrée;;450-547-8556;;;;Québec;;;;;
Gouttières;Primeau Métal;Harold Landry (repr. Lanaudière);1-800-661-4160;;514-322-2411;10 460 avenue Bellevois;Montréal-Nord;Québec;H1H 3C3;info@primeaumetal.com;;1124-9786-75;
Revêtement extérieur;Procanna;Mike Poirrier;1-877-654-0001;514-894-8746;450-654-0637;436, rue St-Paul;Le Gardeur;Québec;J5Z 4H9;;;;
Excavation;Pro-Dan Excavation;Dany Gauthier;514-893-1485;;;;;Québec;;pro-danexcavation@videotron.ca;;;
Ébénisterie ;Productions Multi Collage de bois inc. ;;450-588-3312 ;;450-588-0912 ;489, J. Oswald-Forest;St-Roch de l'Achigan;Québec;J0K 3H0;;;;
Accessoires et cloisons;Pro-Laurin;Roxanne Dolan;450-325-1028;;450-325-1029;3484, Des Entreprises local 102;Terrebonne;Québec;J6X 4J8;info@pro-laurin.ca;www.pro-laurin.ca;8005-8126-65;
Assurance;Promutuel Lanaudière;Raymond Malo (poste 3408);450-755-1929;;450-755-4954;280, Beaudry Nord;Joliette;Québec;J6E 6A6;raymond.malo@promutuel.ca;;;
Quais déchargement;Pro-Quai;Jimmy Lambert;450-449-4959;;450-449-9264;1325, rue Newton;Boucherville;Québec;J4B 5H2;jimmy.lambert@pro-quai.com;;;
Gicleurs;Pro-Tech;;1-866-942-8696;;450-473-3843;700, boul. Industriel local 9;St-Eustache;Québec;J7R 5V3;info@incendieprotech.com;http://www.incendieprotech.com;8276-5652-47;
Gicleurs;Protection incendie Atlantic inc.;;450-437-1661;;;773, boul. Industriel;Blainville;Québec;J7C 3V3;;;;École Joliette
Gicleurs ;Protection incendie Axium;Yves Lafortune;514-324-2000;;;;Saint-Léonard;Québec;;ylafortune@piaxiumfire.ca;;;
Gicleurs;Protection incendie de la Montérégie inc.;Yves Ménard;450-619-6667;;450-619-1733;4, rue Bourdeau;Saint-Jacques-le-Mineau;Québec;J0J 1Z0;estimation3@gicleurmonteregie.com;www.gicleurmonteregie.com ;;École Joliette
Gicleurs;Protection Incendie Express inc.;Jean Cloutier;450-492-5293;;450-492-9158;1690, rue Bouvier;Terrebonne;Québec;J6X 2A1;protincexpress@videotron.ca;;;
Gicleurs;Protection Incendie Fédéral inc.;;450-477-4493;;450-477-3535;2315 boul. des Entreprises, suite 104;Terrebonne;Québec;J6X 4J9;info@incendiefederal.com;;;
Gicleurs;Protection incendie idéal inc.;;450-628-0101;;;561, rue Lindbergh;Laval;Québec;H7P 2N8;info@piideal.com;;2955-6875-53;
Gicleurs;Protection incendie la Capitale inc.;Karl Chartier;418-878-1360;;514-259-2311;231, de Bordeaux c.p.148;St-Augustin-de-Desmoures;Québec;G3A 1V9;info@incendielacapitale.com;incendielacapitale.com;8003-3640-73;
Gicleurs;Protection incendie Matrik inc.;;450-492-0122;;450-492-0278;;Terrebonne;Québec;J6W 0A2;;;;École Joliette
Gicleurs;Protection Incendie MCI;Vincent Marcoux;;;;;Saint-Hubert;Québec;J3Z 1J4;sainthubert@mci88.com;http://www.mci88.com/nouveau/;;
Gicleurs;Protection incendie Pro du Québec inc.;;514-353-6868;;;9100, rue de l'Innovation;Anjou;Québec;H1J 2X9;;;;
Gicleurs;Protection Incendie Viking inc. ;M. Maher;800-461-5110;;514-332-6260;3005 Boul. Pitfield;St-Laurent;Québec;H4S 1H4;info@vikingfire.ca;;2975-3696-65;
Toiture;Protoit;Martin Demers;819-370-4936;;819-374-7488;217 rue Dessureault;Trois-Rivières;Québec;G8T 2L7;info@protoit.com ;;2748-5895-23;
Puits artésien, pompes;Puits Lanaudière inc.;Jocelyn Neveu;450-756-4160;450-803-0366;450-752-0760;1076, Visitation;St-Charles Borommée;Québec;J6E 7Y8;;;;
Divers;Purolator;Numéro compte: 2449518;;;;;;;;;;;
Démolition;Québec Démo;Benoît Gendron, estimateur;514-233-7333;;514-843-4451;2075, Université suite 1212;Montréal;Québec;H3A 2L1;;www.quebecdemo.com;;
Quincaillerie;Quincaillerie Architecturale Centre du Québec ;Jean Chapdelaine (président);819-474-1010;;819-474-1013;640 rue Haggerty;Drummondville;Québec;J2C 3G6;info@qacq.com;;;
Quincaillerie ;Quincaillerie Architecturale H. Richard;Carole Ménard;514-521-1515;;514-521-3705;10551, Ray Lawson;Montréal;Québec;H1J 1M3;cmen@qahr.com;;;
Quincaillerie;Quincaillerie architecturale Mirco;;450-449-7221;;450-449-8994;1390 Boul. H. Newton;Boucherville;Québec;J4B 5H2;mdeveaux@mirco.ca;;;
Quincaillerie;Quincaillerie Fercon Ltée;Martin Boisjolis;514-487-5930;;514-631-3161;463 Avenue MIchel Jasmin;Dorval;Québec;H9P 1C2;mboisjoli@fercon.ca;;;Fournisseur habituel
Quincaillerie;Quintech ;Éric Pilotte;819-396-5555;450-881-3794;819-396-4444;796, route 143;St-Bonaventure;Québec;J0C 1C0;eric.pilotte@quintech.qc.ca
melanie.dionne@quintech.qc.ca;;;Fournisseur habituel
Structure d'acier;Quirion Métal inc.;Serge Poirier;418-774-9881;;418-774-3661;409, boul. Renault;Beauceville;Québec;G5X 1N7;quirion@sogetel.net;www.quirionmetal.com;1221-7162-39;
Électricité;R.L.M. électrique inc.;;450-867-7761;;;335, rue Louis-Vadeboncoeur;St-Charles Borromée;Québec;J6E 8H1;;;2416-9534-11;
Démolition;R.M. Solutions inc.;Jean-François Therrien;450-964-4386;;450-964-3275;1385 rue des Cerisiers;Lachenaie;Québec;J6X 4G2;rmsolutions@videotron.ca;;8322-5185-33;
Maçonnerie ;Rainville briques et pierres;Christian Rainville;450-752-2562;;450-759-7368;147 boul. Antonio Barette;Notre-Dame-des-Prairies;Québec;J6E 1E6;tomy@arainville.com;;;
Structure d'acier;Ray-métal Joliette ltée;Normand Grégoire;450-753-4228;;450-753-3885;930, Village St-Pierre Sud;Joliette;Québec;J6E 3Z1;joel.gregoire@raymetaljoliette.com;;8003-8607-67;Fournisseur habituel
Contrôles;Régulvar inc.;Marie-Claire Vigneault;450-629-0435;;450-662-0043;1985 boul Industriel;Laval;Québec;H7S 1P6;mcvigneault@regulvar.com;;8107-3504-54;
Joints ;REJ et N Morin inc;Patrick Morin;450-759-9242;450-547-8090;450-759-2167;80 rue Chaput;St-Charles-Borromée;Québec;J6E 7Y8;rejnmorin@videotron.ca ;;;
Fondations ;Réjean Pelletier assises inc.;Réjean Pelletier;450-752-2654;450-898-7394;;3727, rg Ste-Rose;Notre-Dame-de-Lourdes;Québec;J0K 1K0;pascal46@sympatico.ca;;2427-2114-44;
Portes et fenêtres ;René Hétu et fils inc.;Denis et Daniel Hétu;450-831-2269;;450-952-0500;2484, Place Hétu;Ste-Julienne;Québec;J0K 2T0;;;;
Architecture;René Saillant, architecte;René Saillant;418-529-3531;418-655-8364;418-529-5088;700, Sutherland;Québec;Québec;G1R 2Y9;;;;
Moulures uréthane;Replico;Roger Bouchard;1-800-737-5427;514-642-6171;514-642-6177;3675, 36e Avenue;Montréal;Québec;H1A 3K1;;www.replico.ca;;
Revêtement extérieur;Résidentiel;;1-800-267-4452;;1877-352-0561;10401, Boul. Ray Lawson, Arrondissement Anjou;Montréal;Québec;H1J 1M3;;www.residentiel.ca;;
Matériaux;Résidentiel inc.;M. Bégin;1-800-267-4452;514-968-1504;1-877-352-0561;2085, boulevard des Entreprises;Terrebonne;Québec;J6Y 1W9;;;;
Système intérieur;Revêtement intérieur Pro-Mag;Francis Paquette;450-586-4448;514-497-1006;;11, Chemin du Lac;Lavaltrie;Québec;J5T 3J2;;;8001-8971-11;
Enduit , ciment roulé;Revêtements d'acrylique Luc Lavallée inc.;Luc Lavallée;450-755-2210;450-547-8278;;11, rg 1 Chaloupe O;Notre-Dame-des-Prairies;Québec;;revetement_dacrylique@hotmail.com ;;8339-3140-20;
Arpenteur;Richard Castonguay;;450-753-3874 ;;450-755-4754;698, rue Saint-Viateur;Joliette;Québec;J6E 3B9;;;;
Architecture;RL Gravel inc. ;Richard Gravel;450-886-9530;1-800-408-7526;450-886-9714;1000 rue Laurette;Saint-Jean-de-Matha;Québec;J0K 2S0;info@rlgravel.com;www.rlgravel.com;;
Recyclage;RM Recyclage;;450-754-2839;;;699, boulevard Brassard;St-Paul-de-Joliette;Québec;;;;;Recyclage d'acier et de métaux
Nettoyage;Sani-Pression;Simon Chapleau;450-839-6728;450-755-0095;;1060 Chemin Plouffe;St-Jacques de Montcalm;Québec;J0K 2R0;;;8322-2307-15;
Accessoires;Sany inc.;Stéphanie Lafontaine;1-800-363-2776;;450-759-3574;540 Boul. de l'industrie;Joliette;Québec;J6E8V3;stephanie.lafontaine@sanyinc.com;;;
Ascenseurs;Savaria Concord inc.;Roxanne Roy;1-800-931-5655;514-969-5654;450-681-4745;4150, Autoroute #13;Laval;Québec;H7R 6E9;savaria@savaria.com;;8325-5810-13;
Matériaux-bois;Scierie France & Jean-Marie St-André inc;;450-588-3533;;450-588-3533;260, Ruisseau St-Jean Nord;St-Roch de L'Achigan;Québec;J0K 3H0;;;;
Scrapeur;Scrapeur Robert Grégoire;;450-759-4593;450-753-0036;;;;Québec;;;;;
Équipement ;Sécurité Lanaudière;Lisette Durand;450-755-2164;450-803-2915;450-755-4190;609, Principale, C.P. 414;St-Thomas;Québec;J0K 3L0;;;;
Alarme;Sécurité P.I.M. inc.;Franck Zittel, Éric Charrette;450-619-6667;;450-619-1733;3900, Place Java #102;Brossard;Québec;J4Y 0C4;info@gigleurmonteregie.com;www.gigleurmonteregie.com;;
Ébénisterie;Serge Rivest;Serge Rivest;450-759-2212;;450-759-3352;;St-Liguori;Québec;;;;;
Quincaillerie;Serrurier A. Vincent inc. ;Denis Ethier;450-755-2000;;450-755-6716;151 rue Lajoie S. ;Joliette;Québec;J6E 5K9;;;;
Bûcheron;Service d'arbres Bob;Robert Malenfant;450-759-4054;;;390 rue Papineau;Joliette;Québec;J6E 2K9;;;;
Levage;Service De Grues Laval Ltée;Robert Labrie;1-877-321-1214;514-321-1214;450-668-5335;101, rue Saulnier;Vimont, Laval;Québec;H7M 1S9;;;1154-8575-18;
Peinture ;Services de peinture Éric;;514-273-8234;;514-273-4785;433, rue Jarry O;Montréal;Québec;H3N 1E7;information@peinture-eric.com;www.peinture-eric.com;;École Joliette
Comptable;Services Fiscaux Luc St-Jean inc.;;450-756-1851;;450-756-0226;611 boul. l'Industrie;St-Paul;Québec;J0K 3E0;;;;
Acier ;Services Hydrauliques Lanaudière;André Martin;450-753-4658;;;1264, Raoul Charrette;Joliette;Québec;J6E 3Z1;;;;
Couvre-planchers;Services polymère Easey;Gérald Easey;514-337-2010;;514-337-2012;6595, Venden Abeele;Saint-Laurent;Québec;H4S 1S1;info@easey.ca;www.easey.ca;;Revêtement sol liquide
Béton préfabriqué;Shockbeton; Sylvain Bois;450-473-6831;;450-473-2285;430 Arthur Sauvé bureau 6030;St-Eustache;Québec;J7R 6V7;;;;
Peinture;Sico;Pierre Leblanc;;450-758-5001;;639, Père-Michaud;Joliette;Québec;J6E 5M6;;;;
Système intérieur;Side Acoustique;Jacques Déry;819-373-7219;;;1675, rue de la Sidbec;Trois-Rivières;;G8Z 4M6;acqservices@cgocable.ca;;;
Marquage et signalisation;Signaltech;Michel Langlais;450-582-0098;;450-582-0819;446, St-Paul suite 100;Le Gardeur;Québec;J5Z 4C7;signaltech@signaltech.qc.ca ;;;
Location d'outils;Simplex location d'outils;;450-755-4664;;450-755-1873;1204 boul. Manseau;Joliette;Québec;J6E 3G8;;;;
Quincaillerie;Simtec;Mario Lussier;514-588-3054;;450-635-1132;5477, blv St-Laurent;Ste-Catherine;Québec;J5C 1A9;;;;
Ventilation;SIR inc.;Claude Longpré;1-800-663-4710;;;28, chemin Cabane Ronde;Mascouche;Québec;J7K 3C1;;;;
Téléphone-Réseau;SMI telecom;Robert Bissonnette;514-352-7766;514-569-3942;514-352-7626;617, rue Des Ormeaux ;Montréal;;H1M 4W7;rbissonnette@smitelecom.qc.ca;;;
Système intérieur;SMX Acoustique;Simon Gallant;450-623-5656;;;;;Québec;;info@smxacoustique.ca;;;
Électricité;Sobec Électrique inc.;Daniel Martel;450-966-0481;;450-325-1115;852, rue Lapointe;Mascouche;Québec;J7K 2K6;sobec@bellnet.ca;;8282-8369-04;
Contrôles;Société de contrôle Johnson S.E.C.;Benoît Chartrand;514-747-2580;;514-747-9562;355, blv Montpellier;Saint-Laurent;Québec;H4N 2G6;;;8280-8148-25;
Portes et fenêtres;Solarcan;Alain Charron;450-641-2535;514-585-0755 ;450-641-0351;111 De Lauzon;Boucherville;Québec;J4B 1E7;ahofer@solarcan.com;;;
Couvre-planchers;Sol-Go  ;Stéphane Gauthier;;514-609-9692;;;;Québec;;;;;
Équipement;Solotech;Jean-Sébastien;418-682-4155 poste: 227;;;;;Québec;;;;;Tableau smart board (École Joliette)
Béton;Solunik;Jean-Pierre Choquette;514-943-6267;;;140 Landreville # 105;Repentigny;Québec;J6A 8C2;;;;
Acier ;Solution Inox inc.;Jean-Pierre Lépine;450-752-4669;;450-752-5330;1104, rue Raoul-Charrette;Joliette;Québec;J6E 8S6;jp.lepine@solutioninox.com;;;
appareils médicaux;Solutions Bel Âge, action médic;Anna To;514-683-8388;;514-683-1388;10370, Louis-H-Lafontaine;Montréal;Québec;H1J 2T3;;;;
Métaux ouvrés;Soudure FLF;Françis Laferrière;450-926-3422;;;;;Québec;;info@soudureflf.com;;;
Accessoires et cloisons;Spécialité C.A.T;Conrad Turcotte;819-475-4225;;819-475-4321;466, rue Cormier;Drummondville;Québec;J2C 7L9;cturcotte@cgocable.ca;;;
Couvre-planchers;Sportica;;450-741-1142;;450-741-3332;926, rue Aubry;Saint-Jean sur Richelieu;Québec;J3B 2H9;info@solsportica.com;www.solsportica.com;;Revêtement sol sport (gymnase)
Équipement;Sports-inter;Daniel Guay;418-527-0244;;418-527-9119;420, rue Faraday;Québec;Québec;G1N 4E5;going1@sports-inter.qc.ca;www.sports-inter.com ;;Équipement sportif (École Joliette)
Ventilation;Ste-Fan Air;Annie St-Pierre;450-682-7557;;450-682-0777;1998, rue Michelin;Laval;Québec;H7L 5C2;astpierre@stefanair.com;www.stefanair.com;;École Joliette
Accessoires;Stena inc.;Natasha Perreault;877-686-3232;;1-877-919-1713;2520 boul. des Entreprises, suite 112;Terrebonne;Québec;J6X 4J8;info@stenagrille.com ;www.stenagrille.com;;
Couvre-planchers (époxy);Stonhard ;Martin Biard;1-800-263-7524;514-386-7608;905-430-3058;95, Sunray street;Whitby;Ontario;L1N 9C9;;;;
Ventilation;St-Pi-Air Mécanique du Bâtiment inc.;Jason St-Pierre;450-755-6220;450-898-6220;450-752-5205;;;Québec;;st-pi-air@bellnet.ca;;;
Fermes de toit;Structure Lanaudière;Robert Breault;450-586-0457;;450-586-4210;200, des Industries, C.P. 26;Lavaltrie;Québec;J5T 4A9;agadoury@structurelanaudiere.com ;;;
Structure d'acier;Structure SIM-CON inc.;Martine Croteau (estimatrice);450-658-8514;;450-658-2006;7945, boulevard Industriel;Chambly;Québec;J3L 5G8;martine.croteau@sim-con.ca;;;École Joliette
Ingénieur;Swaminadhan, Anand ingénieur conseil;Anand Swaminadhan;450-759-1213;450-917-3326;450-759-6293;83, Ste-Anne, C.P. 25;Joliette;Québec;J6E 3Z3;info@iconetas.com;;;
Électricité;SynchroSystème;Michel Dumontier;450-886-9606;;;119, rue des bouleaux;St-Jean de Matha;Québec;J0K 2S0;;;;
Acier ;Syri ltée. All-Inox;Andrew Leroux;450-889-5921 poste: 225;;;70, chemin Joliette;Saint-Félix-de-Valois;Québec;J0K 2M0;andrel@syri-stainless.com;;;
Système intérieur;Système intérieurs JFP inc.;Jean-François Perron;450-831-2611;514-233-2424;450-831-2011;520 Grande Ligne;St-Alexis;Québec;J0K 1T0;jeanjacques@gypse.ca ;www.gypse.ca;8006-4827-34;Fournisseur habituel
Système intérieur;Systèmes intérieurs bernard & MNJ associés inc.;;450-665-1335;;450-665-1669;5000, rue Bernard-Lefebvre;Laval;Québec;H7C 0A5;estimation@bernardmnj.com;www.bernardmnj.com;8298-1192-06;
Système intérieur;Systèmes intérieurs Grand Canyon;;450-662-9056;;450-662-2327;394, Blvd St-Elzear est;Laval;Québec;H7M 3Z6;grandcanyon@hotmail.com;;8299-8295-12;
Couvre-planchers;Tapico;René Villeneuve;514-593-8828;;514-593-4884;8628, Boul. PIE IX;Montréal;Québec;H1Z 4G2;tapicomtl@tapico.com;;;Linoléum, sol de gymnase (École Joliette)
Couvre-planchers;Tapis Dimension;Christian Côté;1-877-722-0072;514-703-0053;514-322-8151;6832, rue Jarry Est;Montréal;Québec;H1P 1W3;christian@tapisdimension.com;;1858-0019-58;
Couvre-planchers;Tapis Guy Houle / Déco Surfaces;Guy Houle;450-752-2724;450-752-7804;;595 Principale Ouest;St-Ambroise;Québec;J0K 1C0;;;2327-7064-49;
Système intérieur;Tavano Acoustique;Hassan;450-420-0606;514-910-5121;450-420-1921;735 boul. Industriel Suite 107;Blainville ;Québec;J7C 3V3;info@tavanoacoustique.com;hassan@tavanoacoustique.com;;
Système intérieur;Technique Acoustique (LR) inc.;Jason Bourdon;450-622-5411;450-750-6495;450-622-9105;4062, boulevard Le Corbusier, QC; Laval,;Québec; H7L 5R2;estimateur@talr.ca;info@talr.ca;2636-8621-85;Fournisseur habituel
Matériaux-bois;Tecolam Inc.;;819-825-4824 poste 229;438-993-5079;819-825-4827;11, rue Finlay;Val D'Or;Québec;J9P 0H8;gcampbell@tecolam.ca;www.tecolam.ca;;
Ingénieur;Teknika - HBA inc.;;450-759-6311;;450-756-4129;985 Boul. Firestone, bureau 2010;Joliette;Québec;J6E 2W4;;;;
Excavation;Terrassement BLR;Benoit Charpentier;450-755-2810;450-547-8176;450-755-1802;1050, Visitation  M. Demers:  ;S-C-B (Joliette);Québec;J6E 7Y8;yleveille@terrassementblr.com;;8232-2934-38;
Paysagement;Terrassement limoges & fils;Frédéric Limoges;450-834-5678;450-803-0368;450-834-3463;2249, Chemin Forest;Rawdon;Québec;J0K 1S0;info@terrassementlimoges.com;www.terrassementslimoges.com;;École Joliette
Ventilation;Therm-Air Confort inc.;Jonathan Desabrais;450-439-2224;514-594-8084;450-439-0580;110, Route 335;St-Lin Laurentides;Québec;J5M 1C1;jdesabrais@ecothermex.com;abeauregard@ecothermex.com;8329-5204-38;
Portes et fenêtres;Thermex;Robert Sanscartier;450-663-2510;;450-963-4380;3517, boul. Le Corbusier;Laval;Québec;H7L 4Z4;;;;
Revêtement extérieur;Thibault et frères ltée;Réal Thibault;514-438-9244;;514-438-7225;521, Roland-Godard;St-Jérome;Québec;J7Y 5C6;;;;
Système intérieur;Thibault et frères ltée;Réal Thibault;514-438-9244;;514-438-7225;521, Roland-Godard;St-Jérome;Québec;J7Y 5C6;;;;
Toilettes mobiles;Toilettes Québec;;1-866-236-6654;;450-660-6604;275 Boul. Roland-Godard;St-Jérôme;Québec;J7Y 5C7;info@toilettesquebec.com;;;
Toiture;Toiture MG;Réjean Rivard;450-540-9889;;;620, rue Port Cartier;Repentigny;Québec;J6A 7H1;cmgltee@hotmail.com;;8232-3882-03;
Toiture;Toitures Alto inc.;Richard Young (ryoung@toituresalto.com);1-877-444-2586;;450-467-1629;1985 rue Bernard-Pilon;Beloeil;Québec;J3G 4S5;;www.toituresalto.com;;
Toiture;Toitures Hince inc.;Jean-Guy Hince-Nicole Asselin;450-839-7521;514-968-6746;450-839-6674;800, chemin Neuf;Ste-Marie Salomé;Québec;J0K 2Z0;;;8293-0447-54;
Toiture;Toitures Hogue;Christian Baril;450-435-6336;;450-435-6811;745 Boul. Industriel;Blainville;Québec;J7C 3V3;christianbaril@toitureshogue.com;http://www.toitureshogue.com/;3093-7957-31;
Toiture;Toitures J.A. Turcotte inc.;John Allen Turcotte;450-835-3945;;450-835-4578;4979, chemin du Lac;St-Gabriel-de-Brandon;Québec;J0K 2N0;;;5593-6785-01;
Toiture;Toitures Lacharité;François Fugère (estimateur);819-479-7786;;819-479-7801;4530, boul. Saint-Joseph;Drummondville;Québec;J2A 1B2;;;;École Joliette
Toiture;Toitures Léon inc.;;450-582-1254;;450-582-2368;364, rue St-Paul;Le Gardeur;Québec;J5Z 4H9;info@toituresleon.com;www.toituresleon.com;;École Joliette
Toiture;Toitures Lormay inc.;Lormay Bouchard;450-759-9139;450-898-2112;450-759-9139;95, Préville;St-Ambroise;Québec;J0K 1C0;toitureslormay@hotmail.com;;5593-6728-01;
Toiture;Toitures Loyer inc.;Christian Loyer;450-889-8417;;450-889-4655;5760 ch. St-Gabriel;St-Felix de Valois;Québec;J0K 2M0;toituresloyer@bell.net;;8002-1926-06;Bardeaux, membrane, gravier, etc. 
Toiture;Toitures Morel inc.;Stéphane Morel;450-760-9061;450-898-9061;450-760-2514;103, rue Jetté;Notre-Dame-des-Prairies;Québec;J6E 1H3;stephane@lestoituresmorel.com;www.lestoituresmorel.com;8343-6873-09;
Toiture;Toitures Omer Brault inc.;Gaétan Perron;450-347-3342;;450-347-0599;866, Aubry;Saint-Jean-sur-Richelieu;Québec;J3B 7R4;gaetanperron@omerbraultinc.ca;www.omerbraultinc.ca;;École Joliette
Toiture;Toitures Trois Étoiles;;514-365-6600;;514-365-8252;7550, rue St-Patrick;LaSalle;Québec;H8N 1V1;info@toitures3etoiles.com;www.toitures3étoiles.com;1321-1933-78;
Revêtement extérieur;Tôle Vigneault inc.;;1-888-428-9921;;418-428-4545;2470, route 165;Saint-Ferdinand;Québec;G0N 1N0;tolevigneault@qc.aira.com;www.tolevigneault.com;;
Ébénisterie ;Tournages du Nord;;1-877-435-1648;;450-435-9481;590, Papineau;Boisbriand;Québec;J7G 2T7;;;;
